user_id,correct,wrong,passed,correct_ratio,hours
23665,12.0,5.0,33,0.7058823529411765,24.0
23667,13.0,14.0,37,0.48148148148148145,7.1
23673,16.0,37.0,40,0.3018867924528302,46.6
23676,10.0,45.0,24,0.18181818181818182,24.8
23677,30.0,19.0,89,0.6122448979591837,31.4
23680,2.0,0.0,6,1.0,6.8
23682,1.0,1.0,4,0.5,6.8
23685,2.0,0.0,10,1.0,0.0
23686,9.0,6.0,29,0.6,30.4
23689,2.0,0.0,10,1.0,0.2
23691,1.0,1.0,10,0.5,13.1
23692,1.0,1.0,15,0.5,46.5
23697,1.0,0.0,29,1.0,1.0
23699,7.0,6.0,21,0.5384615384615384,21.0
23706,9.0,1.0,28,0.9,46.1
23707,2.0,0.0,10,1.0,35.1
23710,2.0,0.0,11,1.0,7.0
23711,9.0,3.0,30,0.75,29.4
23712,2.0,0.0,13,1.0,25.1
23713,2.0,4.0,12,0.3333333333333333,41.6
23717,2.0,0.0,12,1.0,18.4
23718,9.0,5.0,38,0.6428571428571429,4.5
23719,2.0,0.0,10,1.0,0.0
23723,2.0,0.0,9,1.0,0.1
23725,1.0,3.0,11,0.25,0.5
23726,2.0,3.0,1,0.4,0.0
23727,1.0,0.0,1,1.0,0.1
23729,2.0,0.0,10,1.0,0.3
23734,2.0,0.0,1,1.0,0.0
23740,12.0,9.0,35,0.5714285714285714,42.5
23741,2.0,0.0,9,1.0,0.3
23742,2.0,4.0,9,0.3333333333333333,0.0
23743,2.0,0.0,11,1.0,10.1
23748,0.0,1.0,2,0.0,0.0
23750,1.0,0.0,4,1.0,38.6
23752,9.0,13.0,1,0.4090909090909091,0.0
23753,14.0,41.0,38,0.2545454545454545,26.5
23761,0.0,1.0,21,0.0,1.6
23762,6.0,8.0,20,0.42857142857142855,47.9
23770,9.0,1.0,2,0.9,26.9
23772,28.0,11.0,65,0.717948717948718,9.2
23774,3.0,6.0,9,0.3333333333333333,1.1
23775,4.0,2.0,12,0.6666666666666666,22.5
23777,11.0,8.0,50,0.5789473684210527,42.6
23779,8.0,7.0,25,0.5333333333333333,11.6
23781,3.0,0.0,10,1.0,0.1
23786,1.0,3.0,5,0.25,6.3
23787,2.0,0.0,9,1.0,0.2
23788,9.0,3.0,25,0.75,6.7
23791,2.0,0.0,10,1.0,0.2
23795,35.0,39.0,61,0.47297297297297297,45.3
23796,0.0,1.0,3,0.0,0.0
23797,2.0,1.0,9,0.6666666666666666,0.3
23800,2.0,1.0,8,0.6666666666666666,0.0
23803,31.0,12.0,78,0.7209302325581395,47.5
23804,2.0,0.0,8,1.0,0.1
23805,1.0,3.0,5,0.25,0.1
23807,8.0,0.0,28,1.0,27.6
23808,17.0,6.0,42,0.7391304347826086,47.9
23811,1.0,0.0,9,1.0,8.0
23812,2.0,0.0,9,1.0,0.2
23814,5.0,10.0,19,0.3333333333333333,1.6
23816,6.0,3.0,23,0.6666666666666666,5.8
23818,2.0,0.0,10,1.0,0.1
23824,4.0,0.0,15,1.0,42.6
23825,2.0,0.0,10,1.0,1.1
23827,8.0,5.0,26,0.6153846153846154,47.2
23828,9.0,13.0,33,0.4090909090909091,47.8
23829,3.0,4.0,18,0.42857142857142855,37.2
23830,2.0,0.0,1,1.0,0.0
23836,4.0,3.0,9,0.5714285714285714,4.8
23840,9.0,1.0,24,0.9,16.8
23846,2.0,0.0,12,1.0,0.2
23849,2.0,4.0,6,0.3333333333333333,0.0
23850,2.0,0.0,11,1.0,0.2
23851,29.0,10.0,68,0.7435897435897436,25.9
23852,8.0,11.0,28,0.42105263157894735,41.9
23853,3.0,1.0,9,0.75,4.8
23854,2.0,0.0,10,1.0,9.1
23857,7.0,3.0,14,0.7,1.2
23858,2.0,0.0,8,1.0,0.1
23859,2.0,0.0,10,1.0,0.1
23860,6.0,14.0,16,0.3,22.8
23868,2.0,1.0,11,0.6666666666666666,34.3
23871,17.0,13.0,6,0.5666666666666667,0.0
23874,2.0,0.0,9,1.0,0.3
23879,0.0,23.0,0,0.0,2.9
23880,1.0,2.0,4,0.3333333333333333,0.1
23881,2.0,0.0,9,1.0,0.0
23895,24.0,32.0,57,0.42857142857142855,46.9
23896,8.0,4.0,1,0.6666666666666666,0.0
23901,2.0,0.0,9,1.0,0.3
23904,2.0,1.0,10,0.6666666666666666,0.1
23905,9.0,5.0,27,0.6428571428571429,45.9
23909,1.0,1.0,2,0.5,0.0
23910,2.0,4.0,12,0.3333333333333333,25.8
23911,5.0,1.0,25,0.8333333333333334,1.5
23913,2.0,0.0,12,1.0,2.0
23916,2.0,0.0,9,1.0,32.4
23922,16.0,31.0,2,0.3404255319148936,0.0
23928,5.0,9.0,40,0.35714285714285715,7.1
23933,1.0,1.0,9,0.5,5.2
23934,2.0,3.0,11,0.4,0.1
23935,2.0,1.0,11,0.6666666666666666,0.1
23937,29.0,7.0,70,0.8055555555555556,1.0
23939,6.0,19.0,4,0.24,0.0
23940,17.0,32.0,42,0.3469387755102041,45.3
23941,28.0,44.0,69,0.3888888888888889,43.6
23942,1.0,2.0,10,0.3333333333333333,0.0
23943,2.0,1.0,1,0.6666666666666666,0.0
23945,4.0,7.0,4,0.36363636363636365,1.2
23948,2.0,0.0,9,1.0,0.2
23950,14.0,18.0,40,0.4375,27.9
23951,17.0,6.0,46,0.7391304347826086,47.5
23954,2.0,0.0,10,1.0,0.0
23958,2.0,0.0,12,1.0,0.6
23959,5.0,1.0,5,0.8333333333333334,0.0
23960,17.0,14.0,43,0.5483870967741935,46.2
23961,6.0,6.0,20,0.5,44.9
23963,9.0,12.0,1,0.42857142857142855,0.0
23966,3.0,7.0,18,0.3,21.4
23967,9.0,7.0,27,0.5625,25.4
23971,8.0,57.0,29,0.12307692307692308,41.2
23972,2.0,0.0,10,1.0,0.0
23976,2.0,1.0,10,0.6666666666666666,0.0
23981,2.0,0.0,9,1.0,0.1
23986,26.0,24.0,62,0.52,48.0
23988,32.0,4.0,48,0.8888888888888888,46.4
23993,17.0,1.0,44,0.9444444444444444,36.4
23994,2.0,0.0,1,1.0,0.0
23996,2.0,0.0,12,1.0,0.6
24000,2.0,0.0,1,1.0,0.0
24002,1.0,0.0,22,1.0,44.8
24003,2.0,0.0,9,1.0,0.2
24005,2.0,0.0,9,1.0,0.1
24006,2.0,0.0,10,1.0,0.0
24007,2.0,0.0,6,1.0,0.1
24016,8.0,2.0,24,0.8,1.3
24021,1.0,0.0,4,1.0,0.0
24022,8.0,3.0,25,0.7272727272727273,47.6
24023,2.0,0.0,10,1.0,27.7
24028,2.0,0.0,13,1.0,7.3
24029,8.0,1.0,28,0.8888888888888888,44.4
24030,2.0,0.0,11,1.0,0.5
24031,3.0,3.0,7,0.5,22.1
24032,2.0,2.0,11,0.5,0.3
24033,9.0,2.0,27,0.8181818181818182,21.3
24039,4.0,19.0,9,0.17391304347826086,24.7
24040,29.0,14.0,68,0.6744186046511628,36.4
24047,1.0,0.0,4,1.0,0.0
24048,1.0,0.0,4,1.0,0.0
24053,2.0,0.0,9,1.0,1.3
24054,7.0,0.0,22,1.0,0.8
24055,1.0,0.0,11,1.0,0.2
24057,9.0,4.0,1,0.6923076923076923,0.0
24058,9.0,6.0,23,0.6,29.7
24062,1.0,1.0,6,0.5,0.0
24064,9.0,1.0,24,0.9,14.1
24065,2.0,0.0,1,1.0,17.6
24074,10.0,33.0,32,0.23255813953488372,36.1
24075,15.0,25.0,1,0.375,24.3
24076,15.0,23.0,36,0.39473684210526316,31.2
24079,9.0,69.0,1,0.11538461538461539,0.0
24080,3.0,1.0,12,0.75,0.6
24082,4.0,6.0,14,0.4,46.7
24084,2.0,1.0,9,0.6666666666666666,0.1
24090,2.0,1.0,12,0.6666666666666666,0.2
24092,13.0,62.0,36,0.17333333333333334,46.4
24094,13.0,18.0,42,0.41935483870967744,44.0
24095,2.0,0.0,14,1.0,0.4
24101,8.0,14.0,26,0.36363636363636365,3.3
24103,9.0,8.0,24,0.5294117647058824,2.8
24104,5.0,50.0,18,0.09090909090909091,30.9
24105,1.0,0.0,6,1.0,0.1
24106,7.0,11.0,22,0.3888888888888889,39.5
24108,2.0,2.0,12,0.5,0.8
24111,12.0,5.0,36,0.7058823529411765,23.4
24113,3.0,0.0,13,1.0,0.7
24114,2.0,4.0,10,0.3333333333333333,0.2
24119,9.0,2.0,25,0.8181818181818182,27.5
24121,19.0,15.0,53,0.5588235294117647,37.7
24123,3.0,0.0,11,1.0,0.1
24124,4.0,5.0,17,0.4444444444444444,10.1
24126,2.0,0.0,12,1.0,2.3
24130,1.0,1.0,7,0.5,19.8
24135,2.0,0.0,11,1.0,0.8
24137,5.0,0.0,4,1.0,2.0
24142,7.0,5.0,20,0.5833333333333334,47.2
24148,11.0,3.0,32,0.7857142857142857,16.3
24149,9.0,4.0,25,0.6923076923076923,2.4
24151,2.0,1.0,6,0.6666666666666666,0.0
24154,28.0,16.0,64,0.6363636363636364,47.3
24155,2.0,5.0,12,0.2857142857142857,17.7
24156,4.0,27.0,3,0.12903225806451613,0.1
24157,7.0,8.0,12,0.4666666666666667,0.3
24159,2.0,0.0,6,1.0,0.0
24161,4.0,2.0,4,0.6666666666666666,0.0
24162,2.0,3.0,10,0.4,0.1
24166,2.0,0.0,10,1.0,0.0
24167,2.0,2.0,12,0.5,37.0
24168,3.0,1.0,9,0.75,0.4
24170,2.0,0.0,8,1.0,0.0
24171,2.0,0.0,12,1.0,0.2
24172,2.0,1.0,11,0.6666666666666666,19.8
24173,2.0,0.0,10,1.0,27.5
24174,1.0,7.0,64,0.125,35.4
24175,2.0,0.0,1,1.0,0.0
24181,9.0,1.0,31,0.9,47.8
24185,10.0,38.0,33,0.20833333333333334,46.6
24186,2.0,0.0,11,1.0,0.3
24187,15.0,5.0,38,0.75,25.4
24191,2.0,0.0,10,1.0,0.0
24192,9.0,1.0,27,0.9,4.9
24194,3.0,0.0,13,1.0,1.6
24195,8.0,1.0,18,0.8888888888888888,0.2
24196,16.0,5.0,42,0.7619047619047619,46.4
24197,8.0,7.0,27,0.5333333333333333,2.5
24202,12.0,15.0,35,0.4444444444444444,30.3
24207,14.0,6.0,37,0.7,22.3
24217,2.0,0.0,8,1.0,0.1
24219,2.0,0.0,10,1.0,0.6
24220,2.0,1.0,9,0.6666666666666666,2.9
24228,2.0,0.0,11,1.0,0.2
24230,2.0,0.0,11,1.0,29.5
24231,2.0,4.0,7,0.3333333333333333,0.2
24232,17.0,11.0,43,0.6071428571428571,26.1
24234,16.0,1.0,42,0.9411764705882353,45.6
24235,0.0,2.0,0,0.0,0.0
24236,2.0,0.0,17,1.0,2.1
24239,2.0,1.0,9,0.6666666666666666,3.7
24241,27.0,19.0,64,0.5869565217391305,11.9
24242,4.0,1.0,11,0.8,0.3
24243,2.0,5.0,12,0.2857142857142857,0.6
24247,7.0,3.0,21,0.7,30.7
24248,2.0,0.0,1,1.0,0.0
24249,32.0,28.0,76,0.5333333333333333,31.2
24253,9.0,6.0,17,0.6,48.0
24254,12.0,9.0,25,0.5714285714285714,2.9
24255,28.0,7.0,58,0.8,3.4
24260,2.0,0.0,10,1.0,0.1
24265,8.0,2.0,20,0.8,31.3
24269,17.0,5.0,48,0.7727272727272727,48.0
24272,2.0,0.0,8,1.0,0.1
24273,28.0,14.0,66,0.6666666666666666,6.5
24277,8.0,12.0,24,0.4,38.0
24278,2.0,8.0,3,0.2,0.7
24279,19.0,20.0,53,0.48717948717948717,43.6
24282,2.0,0.0,9,1.0,0.2
24285,2.0,3.0,10,0.4,0.2
24286,8.0,2.0,26,0.8,20.0
24288,2.0,1.0,11,0.6666666666666666,0.3
24293,13.0,4.0,35,0.7647058823529411,37.8
24294,2.0,0.0,8,1.0,0.0
24295,25.0,65.0,59,0.2777777777777778,46.5
24296,3.0,0.0,17,1.0,0.0
24298,2.0,0.0,14,1.0,9.3
24307,2.0,0.0,7,1.0,0.0
24308,29.0,12.0,40,0.7073170731707317,4.5
24309,4.0,27.0,16,0.12903225806451613,4.4
24311,22.0,12.0,57,0.6470588235294118,31.4
24312,9.0,6.0,27,0.6,2.7
24320,4.0,1.0,19,0.8,5.7
24324,2.0,0.0,9,1.0,0.1
24327,2.0,0.0,9,1.0,0.1
24329,3.0,8.0,27,0.2727272727272727,1.0
24330,9.0,0.0,25,1.0,24.0
24331,6.0,4.0,18,0.6,45.6
24332,1.0,0.0,4,1.0,0.0
24333,1.0,0.0,5,1.0,0.0
24335,2.0,0.0,1,1.0,0.0
24342,2.0,0.0,10,1.0,0.1
24348,2.0,0.0,10,1.0,0.5
24354,16.0,4.0,27,0.8,14.0
24356,2.0,0.0,9,1.0,46.9
24358,9.0,2.0,24,0.8181818181818182,0.6
24365,3.0,0.0,34,1.0,43.5
24371,7.0,31.0,22,0.18421052631578946,27.4
24375,2.0,0.0,10,1.0,0.1
24381,2.0,0.0,10,1.0,0.1
24387,34.0,35.0,8,0.4927536231884058,24.0
24393,7.0,6.0,23,0.5384615384615384,46.0
24401,9.0,7.0,1,0.5625,0.0
24407,1.0,0.0,6,1.0,0.1
24408,2.0,0.0,10,1.0,0.1
24411,6.0,7.0,24,0.46153846153846156,3.3
24414,1.0,0.0,19,1.0,0.1
24416,1.0,0.0,4,1.0,0.0
24419,8.0,0.0,24,1.0,23.6
24424,9.0,5.0,25,0.6428571428571429,2.5
24425,2.0,0.0,9,1.0,0.0
24426,2.0,1.0,14,0.6666666666666666,22.9
24427,0.0,1.0,4,0.0,0.7
24428,1.0,0.0,4,1.0,24.0
24429,2.0,0.0,9,1.0,0.1
24430,2.0,0.0,10,1.0,0.1
24431,2.0,1.0,12,0.6666666666666666,0.2
24433,9.0,0.0,26,1.0,3.0
24441,25.0,27.0,56,0.4807692307692308,46.1
24448,7.0,0.0,19,1.0,4.1
24450,4.0,0.0,16,1.0,19.8
24451,0.0,1.0,3,0.0,0.1
24459,2.0,0.0,1,1.0,0.0
24461,28.0,18.0,65,0.6086956521739131,31.5
24462,28.0,7.0,66,0.8,44.1
24466,9.0,8.0,30,0.5294117647058824,8.2
24470,2.0,0.0,9,1.0,0.1
24473,2.0,0.0,10,1.0,0.0
24474,3.0,3.0,1,0.5,0.0
24481,2.0,0.0,10,1.0,0.8
24483,9.0,10.0,24,0.47368421052631576,4.4
24484,4.0,0.0,1,1.0,0.0
24488,1.0,6.0,27,0.14285714285714285,3.4
24489,0.0,1.0,0,0.0,0.0
24490,2.0,0.0,9,1.0,24.3
24497,3.0,0.0,1,1.0,0.0
24506,1.0,0.0,9,1.0,0.2
24511,14.0,31.0,1,0.3111111111111111,0.0
24512,13.0,2.0,35,0.8666666666666667,42.6
24520,2.0,0.0,12,1.0,26.1
24521,2.0,7.0,10,0.2222222222222222,20.8
24522,9.0,14.0,29,0.391304347826087,5.7
24523,1.0,0.0,5,1.0,14.4
24527,2.0,0.0,8,1.0,0.1
24528,7.0,9.0,11,0.4375,26.9
24533,2.0,0.0,11,1.0,27.2
24534,2.0,1.0,10,0.6666666666666666,2.2
24536,5.0,13.0,17,0.2777777777777778,1.1
24537,2.0,2.0,10,0.5,20.4
24539,2.0,0.0,13,1.0,42.7
24540,29.0,60.0,1,0.3258426966292135,0.0
24541,2.0,0.0,10,1.0,0.1
24543,2.0,0.0,9,1.0,5.9
24548,2.0,0.0,10,1.0,4.0
24551,14.0,9.0,35,0.6086956521739131,39.6
24552,6.0,3.0,16,0.6666666666666666,26.2
24553,6.0,2.0,18,0.75,12.2
24555,11.0,6.0,28,0.6470588235294118,10.3
24556,3.0,12.0,8,0.2,0.0
24557,2.0,3.0,10,0.4,0.1
24564,9.0,1.0,27,0.9,44.6
24565,1.0,9.0,34,0.1,41.0
24568,2.0,4.0,10,0.3333333333333333,27.3
24569,2.0,0.0,10,1.0,30.3
24570,14.0,10.0,37,0.5833333333333334,20.3
24572,8.0,10.0,24,0.4444444444444444,21.4
24573,18.0,14.0,47,0.5625,46.0
24576,8.0,0.0,23,1.0,45.9
24577,15.0,4.0,40,0.7894736842105263,6.1
24580,2.0,0.0,10,1.0,48.0
24589,17.0,2.0,44,0.8947368421052632,47.5
24590,2.0,1.0,8,0.6666666666666666,12.9
24593,9.0,1.0,29,0.9,32.5
24594,21.0,0.0,52,1.0,0.3
24597,8.0,3.0,25,0.7272727272727273,33.7
24599,2.0,0.0,10,1.0,1.0
24600,5.0,3.0,16,0.625,0.6
24602,9.0,8.0,1,0.5294117647058824,21.2
24606,1.0,2.0,11,0.3333333333333333,4.3
24609,2.0,0.0,1,1.0,0.0
24610,1.0,0.0,5,1.0,0.0
24611,7.0,6.0,4,0.5384615384615384,0.0
24617,15.0,17.0,40,0.46875,5.8
24618,7.0,9.0,20,0.4375,17.7
24619,2.0,3.0,19,0.4,5.5
24621,24.0,26.0,54,0.48,25.2
24624,7.0,3.0,23,0.7,47.9
24625,2.0,0.0,9,1.0,0.2
24631,7.0,4.0,20,0.6363636363636364,0.5
24633,2.0,0.0,6,1.0,0.1
24636,7.0,3.0,22,0.7,47.9
24639,9.0,3.0,26,0.75,34.8
24640,2.0,0.0,12,1.0,11.1
24644,7.0,3.0,21,0.7,1.4
24645,1.0,0.0,4,1.0,1.1
24648,2.0,0.0,9,1.0,0.1
24650,9.0,5.0,30,0.6428571428571429,15.8
24651,1.0,2.0,2,0.3333333333333333,3.3
24654,2.0,3.0,10,0.4,0.7
24657,53.0,50.0,122,0.5145631067961165,47.9
24671,2.0,0.0,10,1.0,0.1
24673,4.0,1.0,10,0.8,25.3
24677,2.0,0.0,11,1.0,0.1
24678,2.0,0.0,9,1.0,0.2
24680,8.0,17.0,20,0.32,5.8
24682,2.0,0.0,10,1.0,0.4
24685,13.0,12.0,36,0.52,47.2
24686,14.0,17.0,37,0.45161290322580644,41.2
24687,7.0,4.0,13,0.6363636363636364,47.3
24688,6.0,2.0,20,0.75,28.9
24699,9.0,15.0,30,0.375,26.0
24704,27.0,20.0,68,0.574468085106383,31.0
24707,9.0,0.0,24,1.0,45.1
24712,3.0,45.0,12,0.0625,3.6
24719,8.0,8.0,24,0.5,0.4
24720,15.0,31.0,41,0.32608695652173914,32.6
24723,4.0,0.0,13,1.0,0.2
24724,3.0,3.0,2,0.5,0.0
24726,7.0,34.0,21,0.17073170731707318,35.3
24727,2.0,0.0,8,1.0,0.0
24728,2.0,0.0,12,1.0,17.4
24731,2.0,0.0,10,1.0,22.7
24732,2.0,0.0,8,1.0,0.6
24735,2.0,4.0,9,0.3333333333333333,0.1
24736,2.0,0.0,10,1.0,0.1
24737,1.0,0.0,3,1.0,0.0
24741,2.0,0.0,9,1.0,0.1
24745,12.0,9.0,34,0.5714285714285714,45.9
24751,2.0,0.0,9,1.0,0.2
24752,2.0,0.0,17,1.0,0.4
24756,9.0,4.0,25,0.6923076923076923,30.4
24758,1.0,3.0,5,0.25,11.9
24762,8.0,8.0,24,0.5,28.2
24764,2.0,1.0,12,0.6666666666666666,0.3
24765,1.0,0.0,9,1.0,0.2
24767,1.0,0.0,3,1.0,0.0
24768,4.0,2.0,3,0.6666666666666666,0.3
24769,2.0,0.0,10,1.0,47.0
24785,12.0,2.0,24,0.8571428571428571,15.1
24786,2.0,0.0,10,1.0,7.1
24790,18.0,13.0,40,0.5806451612903226,25.3
24792,1.0,2.0,10,0.3333333333333333,24.2
24793,4.0,0.0,15,1.0,1.6
24797,4.0,0.0,14,1.0,6.5
24799,2.0,3.0,8,0.4,0.1
24800,2.0,12.0,9,0.14285714285714285,15.7
24801,2.0,0.0,18,1.0,19.4
24802,2.0,0.0,10,1.0,0.0
24803,2.0,0.0,9,1.0,0.1
24808,12.0,3.0,34,0.8,48.0
24809,2.0,0.0,9,1.0,0.7
24812,40.0,18.0,100,0.6896551724137931,47.3
24815,2.0,3.0,6,0.4,2.8
24816,9.0,5.0,25,0.6428571428571429,0.6
24819,8.0,11.0,35,0.42105263157894735,4.6
24821,16.0,120.0,43,0.11764705882352941,37.5
24822,3.0,21.0,15,0.125,1.5
24823,7.0,3.0,1,0.7,0.0
24824,2.0,0.0,8,1.0,0.1
24826,12.0,6.0,2,0.6666666666666666,0.0
24830,5.0,2.0,16,0.7142857142857143,27.0
24832,4.0,0.0,16,1.0,1.1
24835,8.0,8.0,22,0.5,47.9
24836,9.0,4.0,30,0.6923076923076923,21.1
24841,2.0,0.0,6,1.0,0.0
24842,2.0,0.0,9,1.0,0.1
24846,75.0,57.0,2,0.5681818181818182,0.0
24847,30.0,12.0,68,0.7142857142857143,47.8
24850,9.0,2.0,27,0.8181818181818182,29.0
24852,28.0,19.0,64,0.5957446808510638,25.9
24856,2.0,0.0,6,1.0,0.0
24859,28.0,35.0,64,0.4444444444444444,26.0
24863,28.0,13.0,3,0.6829268292682927,0.0
24868,2.0,0.0,11,1.0,0.3
24871,2.0,0.0,8,1.0,0.2
24872,2.0,0.0,9,1.0,0.1
24877,6.0,16.0,10,0.2727272727272727,0.4
24878,2.0,0.0,6,1.0,0.2
24880,2.0,0.0,11,1.0,2.6
24881,2.0,0.0,1,1.0,0.0
24882,15.0,12.0,38,0.5555555555555556,28.1
24887,2.0,0.0,11,1.0,0.9
24888,9.0,4.0,25,0.6923076923076923,1.8
24893,8.0,6.0,23,0.5714285714285714,41.8
24894,16.0,25.0,1,0.3902439024390244,0.0
24895,7.0,5.0,20,0.5833333333333334,1.3
24897,31.0,40.0,81,0.43661971830985913,23.2
24899,36.0,28.0,1,0.5625,0.0
24901,12.0,15.0,18,0.4444444444444444,4.5
24903,2.0,0.0,12,1.0,0.1
24905,2.0,1.0,10,0.6666666666666666,0.1
24909,4.0,5.0,16,0.4444444444444444,1.1
24913,2.0,1.0,12,0.6666666666666666,0.0
24918,21.0,19.0,52,0.525,37.8
24920,7.0,21.0,21,0.25,47.6
24923,2.0,0.0,46,1.0,0.8
24925,2.0,0.0,9,1.0,0.1
24930,8.0,13.0,27,0.38095238095238093,30.5
24932,2.0,0.0,9,1.0,0.7
24933,2.0,0.0,9,1.0,16.9
24935,24.0,4.0,57,0.8571428571428571,45.3
24940,0.0,10.0,4,0.0,9.1
24943,2.0,1.0,1,0.6666666666666666,0.0
24950,15.0,12.0,4,0.5555555555555556,20.7
24953,2.0,0.0,9,1.0,0.1
24954,6.0,10.0,27,0.375,28.8
24957,1.0,0.0,11,1.0,1.9
24962,19.0,25.0,42,0.4318181818181818,4.9
24965,18.0,23.0,47,0.43902439024390244,24.4
24966,2.0,0.0,10,1.0,0.2
24967,15.0,60.0,58,0.2,26.5
24969,18.0,43.0,1,0.29508196721311475,0.0
24974,9.0,0.0,28,1.0,43.5
24982,24.0,3.0,58,0.8888888888888888,45.7
24984,9.0,6.0,25,0.6,1.8
24987,12.0,2.0,34,0.8571428571428571,47.9
24988,2.0,5.0,11,0.2857142857142857,0.9
24992,8.0,0.0,26,1.0,28.1
24993,5.0,5.0,17,0.5,0.8
24995,10.0,13.0,33,0.43478260869565216,47.0
25000,2.0,0.0,2,1.0,0.0
25003,2.0,1.0,9,0.6666666666666666,0.1
25007,19.0,3.0,53,0.8636363636363636,47.7
25013,8.0,5.0,23,0.6153846153846154,16.2
25017,2.0,0.0,8,1.0,0.0
25022,1.0,2.0,10,0.3333333333333333,20.6
25026,2.0,0.0,12,1.0,0.5
25027,3.0,0.0,13,1.0,0.3
25031,10.0,3.0,31,0.7692307692307693,44.7
25033,2.0,0.0,11,1.0,0.3
25034,2.0,1.0,12,0.6666666666666666,31.1
25035,18.0,11.0,1,0.6206896551724138,0.0
25036,2.0,0.0,9,1.0,0.0
25037,2.0,0.0,13,1.0,47.7
25038,13.0,42.0,1,0.23636363636363636,0.0
25039,5.0,0.0,31,1.0,32.6
25043,2.0,0.0,9,1.0,1.9
25045,2.0,0.0,11,1.0,0.5
25046,9.0,55.0,2,0.140625,0.0
25047,1.0,0.0,3,1.0,0.0
25061,1.0,0.0,8,1.0,10.8
25065,2.0,0.0,11,1.0,0.1
25068,2.0,0.0,15,1.0,5.9
25069,29.0,36.0,68,0.4461538461538462,31.6
25071,1.0,4.0,4,0.2,30.3
25072,15.0,12.0,31,0.5555555555555556,1.4
25078,5.0,2.0,18,0.7142857142857143,25.7
25081,8.0,5.0,25,0.6153846153846154,21.4
25082,8.0,11.0,28,0.42105263157894735,6.2
25083,2.0,0.0,10,1.0,0.2
25085,13.0,2.0,36,0.8666666666666667,22.2
25089,17.0,17.0,45,0.5,47.4
25090,1.0,2.0,6,0.3333333333333333,0.0
25093,10.0,17.0,24,0.37037037037037035,47.9
25099,2.0,0.0,2,1.0,0.0
25100,2.0,0.0,11,1.0,0.2
25103,2.0,0.0,12,1.0,41.1
25107,3.0,0.0,19,1.0,21.8
25108,18.0,1.0,46,0.9473684210526315,43.3
25111,13.0,4.0,39,0.7647058823529411,6.4
25112,9.0,16.0,1,0.36,0.0
25117,2.0,0.0,6,1.0,0.2
25123,2.0,2.0,15,0.5,1.0
25124,30.0,29.0,71,0.5084745762711864,47.1
25125,24.0,11.0,1,0.6857142857142857,0.0
25132,9.0,16.0,24,0.36,23.1
25134,2.0,0.0,10,1.0,0.2
25135,2.0,0.0,11,1.0,0.1
25136,9.0,1.0,28,0.9,48.0
25148,33.0,30.0,1,0.5238095238095238,0.0
25149,1.0,59.0,2,0.016666666666666666,0.1
25150,12.0,9.0,42,0.5714285714285714,38.0
25151,13.0,5.0,34,0.7222222222222222,3.1
25152,4.0,0.0,16,1.0,23.3
25155,6.0,1.0,27,0.8571428571428571,12.2
25157,2.0,2.0,10,0.5,0.0
25159,7.0,12.0,19,0.3684210526315789,6.6
25160,2.0,0.0,9,1.0,0.4
25169,2.0,1.0,10,0.6666666666666666,24.4
25170,1.0,0.0,9,1.0,0.0
25174,9.0,2.0,25,0.8181818181818182,26.5
25176,2.0,0.0,10,1.0,0.1
25179,19.0,10.0,52,0.6551724137931034,47.4
25181,2.0,0.0,17,1.0,0.1
25183,6.0,61.0,23,0.08955223880597014,38.5
25184,1.0,0.0,11,1.0,18.3
25187,24.0,23.0,59,0.5106382978723404,48.0
25190,8.0,12.0,22,0.4,13.1
25196,16.0,15.0,40,0.5161290322580645,47.9
25197,2.0,0.0,6,1.0,0.0
25198,2.0,0.0,1,1.0,0.0
25199,2.0,0.0,9,1.0,0.1
25200,8.0,1.0,24,0.8888888888888888,47.8
25201,2.0,0.0,10,1.0,0.3
25208,2.0,0.0,10,1.0,0.1
25211,15.0,29.0,38,0.3409090909090909,47.7
25212,2.0,0.0,9,1.0,0.1
25214,2.0,0.0,10,1.0,0.4
25216,2.0,1.0,8,0.6666666666666666,45.9
25217,0.0,6.0,6,0.0,0.4
25219,9.0,9.0,30,0.5,31.2
25220,2.0,0.0,1,1.0,0.0
25222,2.0,0.0,6,1.0,0.0
25223,1.0,1.0,1,0.5,0.4
25224,2.0,0.0,10,1.0,0.1
25229,4.0,1.0,1,0.8,0.0
25230,2.0,0.0,11,1.0,0.3
25231,4.0,1.0,16,0.8,46.0
25232,1.0,0.0,6,1.0,0.1
25236,4.0,6.0,15,0.4,0.9
25237,18.0,16.0,54,0.5294117647058824,42.1
25239,2.0,0.0,6,1.0,0.0
25243,27.0,56.0,35,0.3253012048192771,40.2
25248,8.0,2.0,2,0.8,0.0
25251,7.0,13.0,21,0.35,3.7
25253,8.0,7.0,1,0.5333333333333333,0.0
25258,2.0,0.0,9,1.0,0.0
25259,7.0,12.0,22,0.3684210526315789,44.1
25260,2.0,0.0,8,1.0,0.0
25262,15.0,41.0,38,0.26785714285714285,29.2
25264,31.0,18.0,76,0.6326530612244898,32.7
25270,5.0,0.0,20,1.0,1.1
25273,1.0,0.0,4,1.0,0.0
25274,8.0,0.0,28,1.0,46.3
25277,2.0,0.0,9,1.0,0.2
25281,8.0,12.0,24,0.4,18.6
25282,8.0,3.0,26,0.7272727272727273,2.0
25284,7.0,8.0,20,0.4666666666666667,0.4
